filepath,sb_id,time_uploaded_to_sb
out_data/spatial.zip,5faaac68d34eb413d5df1f22,2020-12-06 13:18 UTC
out_data/cars.csv,5faaac68d34eb413d5df1f22,2020-12-06 13:16 UTC
out_xml/fgdc_metadata.xml,5faaac68d34eb413d5df1f22,2020-12-06 13:32 UTC
